,From,To,Time,Distance,Avg Speed,Altitude From,Altitude To,Slope,Slope %,Slope Angle,Bus Stop,Final Stop,Zone Type,Green Zone
0,"(41.37730194578099, 2.1495380404974056)","(41.377101, 2.146996)",61.9,299.8,4.843295638126009,25.89699935913086,27.39549922943115,0.0049983317888602,0.4998331788860217,0.0049982901645088,1,0,0,0
1,"(41.377101, 2.146996)","(41.3766, 2.14593)",25.2,104.9,4.162698412698413,27.39549922943115,28.893999099731445,0.0142850321286967,1.4285032128696786,0.0142840605695598,0,0,0,0
2,"(41.3766, 2.14593)","(41.37846722065939, 2.145255012847276)",129.1,551.5,4.271882261812548,28.893999099731445,29.43400001525879,0.0009791494388528,0.0979149438852844,0.0009791491259385,0,0,0,0
3,"(41.37846722065939, 2.145255012847276)","(41.38047215602627, 2.1436143326882826)",309.0,348.0,1.1262135922330097,29.43400001525879,31.632999420166016,0.0063189638072046,0.6318963807204674,0.0063188797052781,1,0,0,0
4,"(41.38047215602627, 2.1436143326882826)","(41.381389, 2.143791)",137.0,155.0,1.131386861313869,31.632999420166016,32.075000762939446,0.0028516215662802,0.2851621566280242,0.0028516138367642,1,0,0,0
5,"(41.381389, 2.143791)","(41.382888214720005, 2.1427012629548194)",184.0,210.0,1.141304347826087,32.075000762939446,35.93600082397461,0.0183857145763578,1.8385714576357888,0.0183836433278194,0,0,0,0
6,"(41.382888214720005, 2.1427012629548194)","(41.38641012785513, 2.1429760160684315)",347.0,393.0,1.1325648414985592,35.93600082397461,43.28499984741211,0.0186997430621819,1.8699743062181933,0.0186975638748891,1,0,0,0
7,"(41.38641012785513, 2.1429760160684315)","(41.38919523991065, 2.1435604881321733)",28.4,314.0,11.056338028169014,43.28499984741211,46.16400146484375,0.0091687949599733,0.9168794959973378,0.0091685380425117,1,0,0,0
8,"(41.38919523991065, 2.1435604881321733)","(41.390958182961526, 2.1440526199555814)",31.0,200.6,6.470967741935484,46.16400146484375,49.16299819946289,0.0149501332732758,1.4950133273275876,0.0149490196053737,1,0,0,0
9,"(41.390958182961526, 2.1440526199555814)","(41.390798, 2.144814)",27.1,122.8,4.531365313653136,49.16299819946289,48.23699951171875,-0.0075407059262552,-0.7540705926255217,-0.0075405630039731,1,0,0,0
10,"(41.390798, 2.144814)","(41.392023871349444, 2.146620756299339)",49.5,206.5,4.171717171717171,48.23699951171875,47.02399826049805,-0.0058740980688653,-0.587409806886539,-0.005874030508291,0,0,0,0
11,"(41.392023871349444, 2.146620756299339)","(41.39331, 2.148293)",47.9,199.7,4.169102296450939,47.02399826049805,45.92599868774414,-0.0054982452316169,-0.5498245231616957,-0.0054981898273533,1,0,0,0
